album_id,label
1TSZDcvlPtAnekTaItI3qO,Universal Music Group
1HV4uCbhCicfl07dm2WvU0,Universal Music Group
3Kbuu2tHsIbplFUkB7a5oE,Selena Gomez PS
4JVCsRgCU1j17JcNGdwXNw,Kygo
64BkZx3UGRbTlF3VUMxUCi,Universal Music Group
27chRNopg2v5jii9ps8lio,Lichtdicht Records
5XyJzEROSmup2TcWmVjTIt,Tonspiel
02tTjKlh9iQ5jlWYPbKLJZ,Atlantic Records
0rSLgV8p5FzfnqlEk4GzxE,Disruptor Records/Columbia
3Xz1Bcn4YP9bdqlsstMfuJ,Monkey Puzzle Records/RCA Records
6bfkwBrGYKJFk6Z4QVyjxd,OWSLA/Mad Decent
5y28RdPzIRXegzr5YM9Y0D,XL Recordings
0F2MMiljdGFIOIkImGVYoh,Universal Music Group
5AMOKSM1ftb3opIbGT2d4q,Universal Music Group
2rn4ILhjtOrEnyYlHTUDVz,Atlantic Records
7CUcBQ9e6MDpsdBzz7wJaT,Kygo
6BUAjgcgWhtTgRXVqCwF4u,RCA Records Label
02h9kO2oLKnLtycgbElKsw,Universal Music Group
4QcXq4vTVN7dFb7bZa9jG2,Big Beat Records/Atlantic
7HW03Zew4rnOhy5uwskRSz,Universal Music Ltd.
3beitV4REkUMQn4BXZlD8F,Universal Music Group
0zAsh6hObeNmFgFPrUiFcP,Syco Music/Epic
2hL8vuRtlo75Wr9PyZI5Jb,Universal Music LLC
3J8W9AOjQhnBLCX33m3atT,Atlantic Records
2JNVoEx4psIgNQyEExwQVn,Universal Music Group
40LbnfieVTWtHrK24WQeEB,Villa 40/RCA Records
7bdjtx1RTkWoSoOaIl7a8E,Universal-Island Records Ltd.
03D36t8ODrA8ATvoTStU9P,Universal Records
3cQO7jp5S9qLBoIVtbkSM1,Fueled By Ramen
0LUr5Q06EQu7QIid7cACFU,Universal Music Ltd.
5h7fx8ILwOZ3I5yQ4eGBl7,Universal Music Group
55bbXORm6ZrVq52zfZnxBf,Universal Music Group
3RDqXDc1bAETps54MSSOW0,RCA Records Label
5wKylB0Zwnxz046O7po25D,Universal Music Group
2e5CxfyEwBW115beiwh7Mc,Beluga Heights/Warner Records
2EvTMiJyF3H4BoxNCL4HLh,Atlantic Records
09fggMHib4YkOtwQNXEBII,Universal Music Group
77UW17CZFyCaRLHdHeofZu,Parlophone (France)
78EicdHZr5XBWD7llEZ1Jh,Astralwerks
7LnU0hAOYe9aq91PCKMI7A,Syco Music
2pJXQvY0YeDvVJ9gMU9G7j,Elektra (NEK)
3pEgGUv379EDinvg1TN7Kt,Columbia
2ePFIvZKMe8zefATp9ofFA,Columbia
5A6pzfa725ZA3rhDllmX58,Universal Music Group
316E0GBW7rpAFpQBEam2SX,Universal Music Group
1sd9bVAWxBl0qeVS8tzlzL,Epic/Record Company TEN
0XN945pdw7kvYRndgbDuSb,Macklemore
5bU1XKYxHhEwukllT20xtk,Domino Recording Co
2nsRpsb5aeOhNEWV1MoiHB,Decca (UMO)
5chBPOVY2I0bG5V3igb5QL,Syco Music/Epic
2f7kOrpFos0njurSOi2zqL,Big Beat Records
1jUoeAbO2HCADZ1uiyLYIo,Virgin Records
0VMGOBhLrC5Q2bfZnrocVN,Universal Music Group
7DJgfpwm8MT0Kd3yqjb6eg,Digital Distribution Latvia
0pF0oyuPNdOObniB1Ng0kW,Syco Music/Epic
2lkQd5T32QHDOfFkEIPJKz,Columbia
2P2Xwvh2xWXIZ1OWY9S9o5,Roc Nation/RocAFella/IDJ
1SI0AMK6rb2J8S0Jazli9D,Mad Decent.
2rTxwqA6v4lccbPKD31CQI,Universal Music Ltd.
6CvEd1L1KJZ8g3wIwCZYvF,Parlophone (France)
4lVR2fg3DAUQpGVJ6DciHW,Universal Music Group
3qGeRY1wt4rrLIt1YuSwHR,Universal Music Group
7oiRNdTfUWmsx6DAjEe7DB,Universal Music Group
0S0KGZnfBGSIssfF54WSJh,Darkroom/Interscope Records
7wbJhbCvhPfbK1CLAkpq25,Universal Music Group
6lYwnAawTuMeJS0fC64WyQ,Universal Music Ltd.
7oJa8bPFKVbq4c7NswXHw8,Atlantic Records UK
1udLKdsDr7GRmJU6Cxyt7j,Bad Boy Entertainment/Epic Records
1oHY6eQmEG8skElDvFgKz2,Warner Records
0d0vGVA9SEIQF6dok7hnK0,Universal Music Group
7J0uECwRkAFLiZljgYFq1w,Universal Music Group
4AUTMNSP56xicSznzKgzjB,Kemosabe Records/RCA Records
3X33e7UII5loqrEgauOKEC,Mr.305/Polo Grounds Music/RCA Records
6OGsd4ZWO6kA22UbghEYcm,"Ultra Records, LLC"
4YtTX4GPvBvewbJvBfXCS2,Epic/Freebandz/A1
6Ho73fLD13WVZZ2A7XDJC4,Kontor Records
4bTjdxhRRUiWfwj200f9Kl,Parlophone (France)
5YnGwVQx2OQ4CpcQeVDthP,Atlantic Records UK
6bV4Ee8NU7YubrdPec3ab5,Universal Music Group
4rnl39iMQXOYZcw9J7ml4y,Universal Music Group
5ps3FwS0qGdRCvXop8q9vn,Universal Music Group
2tFh3iUeee68gorjYVoqea,Universal Music Group
3wDeTllVvayYsWTHsFNWZQ,Beluga Heights/Warner Records
31VgmdtmYLMb31XhP3RPVc,Universal Music Group
67ji7he2Wbq7qjF2SeowDz,300 Entertainment/RGF Productions
7fZH0aUAjY3ay25obOUf2a,Universal Music Group
1Li4rADxSxjT2g4xqUcMYh,Interscope Records*
3o99825qhG7K7D07naRs4F,Because Music/WMI
2ZfHkwHuoAZrlz7RMj0PDz,Republic Records
5tF2lAa2rh2kU2xIiBzWia,Columbia
3mNoFlD1wsoXfkljfFzExT,RCA Records Label
5jfuIbTeaLhBZxsCVv3QyM,Universal Music Group
0t0NkQulrNkxw2oUZZHboA,Artist Partner
0TyDTzG2zt2tg0wONT9wSU,300 Entertainment/RGF Productions
3smvpv7CdrhVcGYaNDLOqn,Universal Music Group
20Ol6zZ0nLlc5EGTH1zA0j,Polydor Records
2Ti79nwTsont5ZHfdxIzAm,"Bad Vibes Forever, LLC"
5MxXY7DbFMUiHFTPUabgJJ,Universal Music Group
5Nwsra93UQYJ6xxcjcE10x,Artist Partner
7AwaPpt4OgmHj48xqy0M8p,Universal Music A/S
5W7vVhoTaSBEUTfEydrQfp,Universal Music Group
4AabsQ6plH3OmdE6BWI04j,Universal Music Group
5lkNnHVlnCCCV304t89wOH,Poe Boy/Atlantic
1OdcBxCNY52OXH0r4odXqP,Beluga Heights/Warner Records
3cfAM8b8KqJRoIzt3zLKqw,Parlophone UK
7bpWEp24oHgUs08ImjakfU,Parlophone (France)
26bzHnyTkFBFHUFeRwFDn7,Kygo
7GEzhoTiqcPYkOprWQu581,Sony Music UK
6SK5vZcB1MiTtzdVtFilLo,Universal Music Group
47LpgGVshd0tbFSbm9tTLb,Universal Records
7nvi0O7yb3kmeXOwXeR9BQ,Cash Money Records Inc.
5VdyJkLe3yvOs0l4xXbWp0,Bad Vibes Forever / EMPIRE
2czvZrAe1DWj6uc4iOqtJX,OWSLA/Atlantic
3D9JqZG5Q1ptOJr8ZQ0j7I,Universal Music Group
1hYN5Xxv5MNguOFeDTBYOB,Mi Gente Remix
1YvnuYGlblQ5vLnOhaZzpn,Universal Music Group
44Ig8dzqOkvkGDzaUof9lK,Atlantic Records
6LX75kNicFqjjiAOeZgN67,Generation Now/Atlantic
2KsgTeLQXz7yDV1joGOd2L,Universal Music Group
1trYIeDu19yheae9qNAP1m,Universal Music Group
7Bh5oQckPzHqO7GHVGY5LE,Universal Music Group
1L5GP3Zuu7BvI81OJ0VkpT,Capitol
5ZnasU3vhbAxJxUYNXeqOq,Universal Music Group
0BwWUstDMUbgq2NYONRqlu,Rhino/Warner Records
3QFLS29DFJeAVWunon2mn2,Universal Music Group
0xgbaoVF9zal8Z8qTDbuqT,Universal Music Group
4Gg6AePYbLIIjkYbK3reJU,Universal Music Group
2O7R7SK5zDsGeI1JpNihNE,Asylum
1jHSAfCHKUFx5imuezI7HE,WEA Latina
1jlUEbR1VEEGzjK47Xk1gT,Universal Music Group
2Havuz9zsc6Ok99SIlNthK,Atlantic Records UK
6tKgjhjWDMVlgb3a6KoI1x,Universal Music Group
4s05NbwGgw5SO42AdsN5Oo,VP Records Corp/Dimelo Vi
6hAxqfWO3xDGzjs8yad1pB,Sony Music Latin
6IlqqqEqp1Qfd6187z3YVG,Universal Music Group
733e1ZfktLSwj96X5rsMeE,Generation Now/Atlantic
3DiL3a7eQef1sDc8DMvj50,Universal Music Group
1pstYUSjG1gM0k1Sn2KYrH,Universal Music Group
2ODvWsOgouMbaA5xf0RkJe,Universal Republic Records
1ubczeMvCrPHbSEjgfu4a7,ScumGang Records / TenThousand Projects
3jMnO9ehAlTTCxNeVMu1zY,Epic Amsterdam
4AsXQ17Arq1cUVoa9dKJ3F,Rhino/Warner Records
1HPUrRUr6dg34UHoqUQx6a,Modular
5Ao1r4qOUoRBUSPovTbKR9,Airforce1
1mnu4hYvdwQgZXcNvtJ3D3,Columbia
57GMEh9tkmc1TGs4rcdVhN,Universal Music Group
5WZFtmADuJUZPtt0NER0Qi,Universal Music Group
6A1F3Fkq5dYeYYNkXflcTX,LaFace Records
6NrLpQCPYrNS3kVWxDgIlg,Elektra Records
2wRRkEL20LRmLg64NI2Ru2,Universal Music Group
4ePaYyKlg5pmQFkLu7TwV7,Universal Music Group
6ooTaAyanCoC3TytYtJbi2,A&M
3mumK2ar9b4JPhVOZR0V2p,Atlantic Records
1q7a5wZeti0neU2jDn8Dz3,Atlantic Records UK
13topfW33NjnACjnRiZBX7,Jive
2hDiTEsKePTnDcvKEuLizk,Universal Music Group
0v94MG5nbp4w6xdeFkfQrA,Sony Music Latin
0VaAFegRAAn4OCg7p4QjN5,Syco Music UK
3TraMumhPga1wOuyRDMrmi,Columbia
5GlPAy2PRJW06GVFhKwGTl,Universal Music Group
7A4tJDb0hIngPQkiwsVhqp,Columbia
5vfPzN4hQAajJEUrZHlJgx,Universal Music Group
7GGoJfKFOwDNuiLjjfzyCS,OVO Sound/Warner Records
2DL4AOHc4MKvCHbUr544aU,Universal Music Group
4Wx07YW6hrwBSGOOPdDERt,Universal Music Group
56PJDByaunMWwCqs5rV3Nc,Quality Control Music
4ohPMPeZukCChC6xNJpeYx,Gun
2ixev48xYzspaWS6mxTPRU,Universal Music Group
2zJcrLrN7EAcDYXm4j99k1,Polydor
03ntx95u0wotf68NnE3aGw,Universal Music Group
2OZbaW9tgO62ndm375lFZr,EMI
1ZGxGu4fMROqmZsFSoepeE,Cash Money/Drake LP6
6twKQ0EsUJHVlAr6XBylrj,Decaydance/Fueled By Ramen
1symszvJQdIoNR4QhUc6En,Hollywood Records
57giaIaMyAVCS7jMIaoIgK,Sony Music Latin
1J6b7W1nSHH7BObK8zIoEY,"Ultra Records, LLC"
6W6kkscDtohJAnJ9M8Nc5b,Beluga Heights/Warner Records
372cMadhAGlNuDnc8TssqF,Universal Music Group International
5aCWSHFSObMcW1mXSF9Lv6,Airforce1
6LaLU27ZPXimJIbpbiOahr,Universal Music Group
6y08a862sRi9ILcYGkLljn,Glassnote
40u1c6In5mLdEekI728HyG,Virgin
6PEYvIrLYHJ8BvpE5uUChz,Sony Music Entertainment
089oyV5caclve3ap934iRw,The Bicycle Music Company
6QHLhOasL7wk8EduGT7iD8,Mascot Records
0SjFStr64eylrHDmZHGiTI,Roadrunner Records
5z090LQztiqh13wYspQvKQ,Legacy Recordings
1mESN9Zy0787YRMuLqOY4j,Universal Music Group
1cM3r0WQZWNkCpEbmFjLln,Rhino
4Rvc82pV7HCKZyRHbLWCac,Universal Music Group
42wLKnuGyBLGWwH89lnimL,"2018 Flow La Movie, Inc."
1RM6MGv6bcl6NrAG8PGoZk,LaFace Records
7h5TGKgbBnZ1cChpmC9NSS,Universal Music Group
78bpIziExqiI9qztvNFlQu,Domino Recording Co
4hlAdqONoJhkjf8u9XMjQr,MER Recordings
3hErePSImi79vYHrSmypGw,Universal Music Group
5yCGZN5V9tcmmGrh0G9ThO,"Big Machine Label Group, LLC"
78zct4Yn5hwMqrlh5uQedB,Atlantic Records UK
5rtOJsiDDjA9V5306cyTRS,Universal Music Group
7ihweYjA1ck66NTB4bujGl,Geffen*
4ijOf1R7zXc6sBQY8NgBEA,"ABKCO Music & Records, Inc."
4RpgjxgSxcRwGNuWnImneN,UMGRI Interscope
1jyWfFpqX77KFi32DtAIbT,Atlantic Records
0qxadqjY5ZtZPw1kzjCUGp,Universal Music Group
0EICi9JxWqN4cUUTAxyHdG,Universal Music Group
13C2pc5O7ofZKd4p2VYO3S,Konvict/Upfront/SRC/Universal Records
0ezkpFcE5jANBI2ZrmvhQY,Atlantic Records
7K6YvloaUMP4rnQQVzdBEo,Universal Music Group
661ouXU4o4oBewWvVzQN7H,Atlantic Records UK
33XEF2uGTwEZuVmwXiK9d2,Fearless Records
1wpgafbHuQfSUmCWvahFlq,KSR/Atlantic
5BJeN4SVEKe204y2SiszOe,Disruptor Records/Columbia
12nlJpvrOd7tTOaCxB1UeR,UMLE - Latino
3f6U9vS5x9EjSITxR9spuf,RCA Records Label
6bm9EpUNvQ9xMglBJGRmgS,Sony Music Latin
7pkLXlFdpQDfmHujT2AbBK,Benny Blanco Solo Album PS
1ATL5GLyefJaxhQzSPVrLX,Cash Money/Drake LP6
2qmysBdftCYXRjYHTVK3qo,DCD2 / Crush Music
613u1KxcevDq5Kd8j0zD2U,Parlophone (France)
6HvfeUSx0104G1OOwWO2Ty,Universal Music Group
5EBGCvO6upi3GNknMVe9x9,"Getting Out Our Dreams, Inc./Def Jam Recordings"
46yAYzRhSMPA44m0MzSr6g,"Records Label, LLC"
16rXhq1Hnf0568QnzYpHn3,Warner Records
3HCCUaRSjHSFOe4fqE0BiP,Interscope
6j62lF3YXsygj6xTjAyRG5,"Ultra Records, LLC"
2sPYPyDFwgi1jrRTGhoxq2,Kygo
7DNmxxEuJe19wNVrinaXx4,Big Beat Records
0IVseR3zfrrInlKJQNh294,Columbia
2VVvm4zJlUQm9XmBCvGN6z,Warner Records
5EyHUMTzKoo7in8U4EfYjY,Universal Music Group
41GuZcammIkupMPKH2OJ6I,Cactus Jack / Epic / Grand Hustle
4litONvbXev7z8LUcmdfUz,Parlophone UK
4ZqTPNXU0MBXs2iCcwjOPe,Universal Music Group
3tD94EmwfRLAX1SaZQvDhC,Elektra France
6Qm6kKWqE2a1h8knUkxF6i,Universal Music Group
6hmmX5UP4rIvOpGSaPerV8,Elektra Records
65wFooaReDlx2R70m1DN7J,Universal Music Group
2xChdOg0PvxzHzE1BooUpI,Top Dog/Atlantic
3tAW0n99Uq2IlvzBsW3tQq,Sony Music Latin
5oU1ROIHS6IOWnb87GWhqU,Parlophone (France)
4KdtEKjY3Gi0mKiSdy96ML,Atlantic/KSR
5wtK6rD6OVbGxxiQ7gzgfD,Rimas Music LLC.
0MV1yCXcNNQBfwApqAVkH0,"Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic"
5NfeW0DqFVT3Su3kHBgTf4,Virgin Records Ltd
2jPmk6qQzuY5AvKkZxMh7h,Virgin Records
2sBB17RXTamvj7Ncps15AK,Darkroom
3mH6qwIy9crq0I9YQbOuDf,Boys Don't Cry
0SukGZiXMtmsZoxstkBtNR,VP Records Corp/Dimelo Vi
3QppNssvPBYwYAo75Ma0NU,Big Brother
0Em8m9kRctyH9S3MTXAHvY,Rhino/Warner Records
5yscEifoZw3M3abIVCr8ed,Columbia
1v4O55JGou3T0Vlj06fdXz,Parlophone UK
17FnTn4P3Bkyf6mbNQDhhy,BIGHIT MUSIC / HYBE
132qAo1cDiEJdA3fv4xyNK,Sanctuary Records
6C9WzlQANeoD0GW5B41YJt,Columbia
2jJfnAZE6IG3oYnUv2eCj4,BIGHIT MUSIC / HYBE
6c7LgalPL58r2tytqTU4Ax,Universal Music Group
1D8u1ccrRXyFMOGTEXTgTX,Universal Music Group
3smlfAmejcKMmAPg1G2Kki,A$AP Worldwide/Polo Grounds Music
3zak0kNLcOY5vFcB3Ipskp,RCA Records Label
2Y42QS2bGi5NokHzjticau,Universal Music Group
6c8klwoz9keBTaoPiU0g5f,Epic
6MoaDh76Fsg0ogW2l7HAFx,Sony Music Latin
5IwDFhelg9o8vrPNlYDpQR,Kontor Records
5tqJNAjU163MfKLIP6DtYu,Universal Music Group
6oU298pdPTCQnMx1PYwyUA,Epic/Legacy
61h3VS8XDROIpvQznjTPTT,Venusnote Ltd.
1qifX05Cb36CfsIgnhv2Lt,WM Brazil
7arx9qPJexCsDz67El4qvk,Wolf+Rothstein/RCA Records
3MATDdrpHmQCmuOcozZjDa,A$AP Worldwide/Polo Grounds Music/RCA Records
74D2cU8F6KbBqva3mnzrqI,Sony Music Latin
3C2MFZ2iHotUQOSBzdSvM7,Modular
2aTOwGU66ocsf8IQpOI0XZ,Guwop Enterprises/Atlantic
5TR37lsXlmSmzFuIcXn5Dp,ZZZ Entertainment
2vD3zSQr8hNlg0obNel4TE,Syco Music/Epic
0r2qOsBVgiXmMlcxg5Y9tm,Universal Music Group
1UsmrwFQhk483czxWluhS6,WM Mexico
0GBrlPh90D25SQ6EJu4VtT,Universal Music Group International
0gjZidNFs7O2qqE2Z5elJ3,"TenThousand Projects, LLC"
15YmkgHUd5PAgvl1XI9SL5,Universal Music Group
5PK9tQ7Ou1AvIww8zRn3SL,Atlantic Records
3Eli3WxEALRUBF06CvcDtV,Universal Music Group
0H8gMD022h8O3OYt4HYxSr,Universal Music Group
6XPW94L30lADaLwczUnLFh,RCA Records Label
4fW1sFeE43nuZlAw2xtmC3,"Big Machine Records, LLC"
4mGV3pZqcrUk0OSC8HBT96,Universal Music Group
0PrcwzkQVEy4y6JPvT5bix,Word Entertainment
6sbZYwwQB15bt5TgkPFAdb,Universal Music Group
2TpvJhw6RYTTn4eDrAb3eJ,BIGHIT MUSIC / HYBE
6NmFmPX56pcLBOFMhIiKvF,Geffen
12zl1WmHPFCSyKYbL4vBZn,Polydor Records
2w6Vy8qZLU4niyQAHyu0Ag,Vertigo Berlin
6uvBKDGlJAYLH5Vy6RQVsc,Pink Floyd Records
3jx5C8Z66FwdjNkqsSDBQh,Epic/Legacy
0dZB8UHYsM7jKmm7ByzAVq,Roadrunner Records
79dL7FLiJFOO0EoehUHQBv,Universal Music Australia Pty. Ltd.
7dtLYwLOdYQa2S8Vjeuxci,Universal Music Group
2qGpT0C22qkBM2KLziCMGC,Universal Music Group
70lQYZtypdCALtFVlQAcvx,Rhino Atlantic
6c5gDwB7Xo58thk2vap4Ch,WM Italy
6lrm01OVZZVmarH2XLSAXZ,Atlantic Records UK
02drHFQa59AoJWU6DXSSjd,Epic/We The Best
0lMQ62U6h3LFyMArBaEdrB,Universal Music Group
6tCOXpiN1FvDBl0eT6WtG3,Fiction
2pJwtJl5mZdRj2jocjDFgB,Kygo & Imagine Dragons
2FTS6a6DLXMNp8flyA0HGO,BIGHIT MUSIC / HYBE
2QLp07RO6anZHmtcKTEvSC,Epic/Legacy
5aCENfD0bq3iECT2Mvx0mV,Disruptor Records/Columbia
3acnMNG6Um5zdLJgUOAKz8,Universal Music
0ylxpXE00fVxh6d60tevT8,Universal Music Group
7zuqkqhGkTH3PSdywhLgY4,Vertigo Berlin
2Pqkn9Dq2DFtdfkKAeqgMd,EMI Catalogue
4s5AbPXAxSCC62EWb1ZTqU,Universal Music Group
1fXu5FuLGSpQdmG5SWJfXL,Jive
2pABD3sfXVajKVXw83WMvT,Universal Music Group
10jsW2NYd9blCrDITMh2zS,Capitol Records
51wp3EOOp2mBIjhZjR7W0i,Atlantic Records
4k2ygY7kW4n1eVtR2i0F0H,Columbia
7hwhuEQT4Fp5bzwLlYZtiz,RCA Records Label
5OkSkzxPZuziL8waHmU8Zd,Universal Music Group
3syh4e0H2YnXmzGzP5Rd3G,Atlantic Records UK
1SUC3BzNqa5Kna2bZAsAK8,Play It Again Sam
1EvvUDj0DKb0O3Dzxx4h4V,Universal Music Group
5eJnzLcFCVt0Wcepaj6GiW,Bludgeon Riffola/Mailboat Records
3MTiK3nOSTZN4gcitxNhkG,Kontor Records
2WT1pbYjLJciAR26yMebkH,Pink Floyd Records
2ei2X6ghPnw7YRwQtAH075,EMI
1oOtMDLY2ezuvrvodAxj8o,Kemosabe Records/RCA Records/Sony Music Latin
3TJz2UBNYJtlEly0sPeNrQ,Capitol
1yKTmOivL7YInhF7fnxF0C,Virgin
74qGFpCx9XpFaZUnqqdDtb,Roadrunner Records
5DL2Z5x7UJsWH1HhE9j8nd,Syco Music
3PkdGRruLnJ9zCtANiDrpB,Rhino/Elektra
28xYvlMemVAzCBJdJVNqf9,Rimas Music LLC.
6H7mXPXFFDOpby7Xcke1vh,Universal Music Group
0jjXyisbi46vt02rbPhgxt,[PIAS] Holland
2sjjFDjZSCYD5eBCsi0fDW,Atlantic Records UK
1wEnjjF0dtWufdTzWeQAm2,Universal Music Group
4ZO5TBr0Wygzp3dcF1xDJB,Universal Music Group
6Xz8eKy8TeAyzwGr8QSOAS,Top Dawg Entertainment
03r2opEvFi1PEs2SrkWMKV,Parlophone UK
2widuo17g5CEC66IbzveRu,Rhino/Elektra
7fIqsFfeYEEP9RO25KHj8P,Sony Music Latin
4PJtsH62RuojHmS3VCAHXx,Third Pardee Records
6aGfK3YpRxZ1rJfaNRckLH,Epic/Legacy
5DyOxuvdSmTSNAmkfcsBsj,RLG/Legacy
1TnP5HDR6fxVZBIGZq6DgO,Universal Music Group
1Cm6wsvnTlOXrfI9PkD8i4,Universal Music Group
6bUxh58rYTL67FS8dyTKMN,Sony Music Latin
4F87p1aiFwHeU4uu65MaPV,Def Jam Recordings
4I5zzKYd2SKDgZ9DRf5LVk,Parlophone UK
76290XdXVF9rPzGdNRWdCh,Top Dawg Entertainment/RCA Records
4vxsbe3pI3wWALh9airbPq,Universal Music Spain S.L.
5sHvTCk793vr9EkSKcD7IT,Virgin Records
3oylWMc9TTC6Nx4I6U3axc,Canvasback/ATL
38alWeQVP9UUAGJvLptys9,RCA Records Label
2AvupjUeMnSffKEV05x222,Quality Control Music
0S19ks6TFDHZKEYWFvrRm0,Pina Records
5wCuMMmsjXNZ9yU91sEjf7,300 Entertainment
24V2ghp7XhGZzWKjthHq4v,Universal Music Group
22x1g0NEicPMxuEOXlGUw5,Ministry of Sound Recordings
3A4zAmE5c4dUAAqEJz6hCH,Universal Music Group
0vRcQquqBlFvnezWldWfmt,"Universal Music, a division of Universal International Music BV"
7dsWupQRlFuhG8FGiQAUjC,Columbia/Legacy
1hxraaWEf3wFnJxADf8Dge,Decaydance/Fueled By Ramen
1c79SozES9Eb3Lzf9KVaIa,Columbia/B1 Recordings
3PdtIrHMhNPNGV2NQAlTuU,Universal Music Group
6czdbbMtGbAkZ6ud2OMTcg,Universal Records
4o8ZyBzwPxPVc2bqNG5Xfe,Sony Music Latin
35Ea7OWXZPZB1vAPiaEGOM,Jive
73TNMu44lT0m1h1Nn6Bfiq,Def Jam Recordings
1EWpZzB4gOjw0vqsxU8fgl,Universal Music Group
78xp7oeDSnHRSMVdvzsNHp,Republic/Universal/FSF
6fBzYwBKjuO4hmhcGuklJM,EMI Marketing
3pczowjToa5SYsI6Th4KO8,Relentless Records
6WaIQHxEHtZL0RZ62AuY0g,Pink Floyd Records
2MqP4akeOQpLkq7jpQqlHT,LaFace Records
5NL0MCTSbQtO13G62ofWAf,Universal Music Group
5EEkfRgfYHiFu0lGur6Z6M,iamcosmic
7ipPGzgSu86WmYyNyx2Kry,Disruptor Records/Columbia
4urwuJbStO1K5ph63U7AZv,Universal Music Group
60S1WVKnxsYjVrSl5jj5rw,Columbia
0KcRX7YkMZ4mwOkEiCb9zw,Relentless/Virgin
2ucmNNr2Y9ZI7fP4oAMdIj,"Spiff TV, LLC / Real Hasta La Muerte, Inc."
482njCey5m8quxX6ymvlIP,RCA Records Label
33TJ52PuwenGmysJrwMGCe,Lil Peep
5Eevxp2BCbWq25ZdiXRwYd,Warner Records
1h1hnfRyc45IIDnxUCaGIf,Sony Music Latin
1VAc77UvK5wj8ZSWCo3V2b,BPG/RVG/RCA Records
6DnYi9YHPivhtwdbwajvsF,Universal Music Group
1q1ayQAYMOacFE2fkXbkv2,MER Recordings
2ekHnPrPK0Fqxt0mSGDbZs,Lava Music/Republic Records
54VmokqtItjmIaX8yDCse3,Universal Music Group
4MyNxudSugDwmImYJgQeXm,Beluga Heights/Warner Records
7AJkEWeueH85sZh9WENimc,Parlophone UK
5l5gR4rh26QI3fijGFTDrp,RCA Records Label
0bWYlK9rRmIB68icHx9PNR,Polydor Records
5p0UaZsYWMn4L1dSpc6AhN,"Zelig Records, LLC./Columbia Records"
3pLdWdkj83EYfDN6H2N8MR,Black Panther (TDE/DMG) PS
7pyHLzYSyH7A4VW3tOFxNk,Universal Music Group
2viWIVEItaDlFH2RXWKwS7,Juice WRLD Mixtape / ISR P&D
5ft7sZSwpiUfIarQksucxm,Kontor Records
0YZLXTaHLcgl5UdtKDiUXD,Universal Music Australia Pty. Ltd.
3Eh8juJMtjYOS4ryAtMDFJ,Syco Music/Epic
7MejfRSNnrpcLZIxkeZDqR,Epic/Legacy
0YOVfyE9xg8noB5rDNLtm4,Universal Music Group
287ZdmXv5M5YH5xxdGLhbY,Hear This Music
14IYDXybb1XKu51QHDryak,Columbia
2D0Hi3Jj6RFnpWDcSa0Otu,Capitol
6t5D6LEgHxqUVOxJItkzfb,Warner Records
5fkAvx2E00HYs3bQAmRIBy,Universal Music AB
4YV0amQ85n4nCeSYyqW6Rz,Universal Music Group
5T3lOA9vvpIHA8dBMFly7V,Universal Music Group
52kvZcbEDm0v2kWZQXjuuA,Atlantic Records UK
70WadO9CAH4rOI1rEbTS0a,WM Mexico
1bt6q2SruMsBtcerNVtpZB,Rhino/Warner Records
2dIGnmEIy1WZIcZCFSj6i8,Parlophone UK
36k5aXpxffjVGcNce12GLZ,Universal Music Group
6sAVf5XQzZte21OP2rd3nU,Virgin Catalogue
7oqXnxR9Xg9Okhs17hL9aS,Interscope
5Ap3F8CxjjsQKZGASDcHNA,Rhino/Maverick Records
0uWfo5h3Sft3dwmOUcthaI,Universal Music Group
3ZMbdHPyw01HOFVsBAMDch,WM Mexico
1F4fjB7jFQKKvQzXVvU4f4,Sony Music Latin
4rJgzzfFHAVFhCSt2P4I3j,AWGE Label
7yf9ZJyHRbp8sHtpDKfPpt,"Quality Control Music, LLC"
3xmKWmqJFoXS22tePO3mgd,Columbia
5eLVoIPq7P3Bu29lVgD4x0,CMSN
1VV6w4DPTF7RFjADZxueAz,Universal Music Group
1mSECpFqHRW6leG4idqTE1,Warner Records
7374v7XXtJI4rmWuitInXW,b1
54vbD17F1t5q3yHkj1cX37,Hits Only
4dVUvKA6YlFJvIKInOBDcu,Artist Partner
3W1U3ids2lzyy8RWqgi3Ot,Universal Music Group
1XQ6XbZ6ZM1V5iEtWlYDeH,Epic Amsterdam
5Jkd47JEaCU1g4DcGBnHm3,Portrait/Epic/Legacy
36IxIOGEBAXVozDSiVs09B,Columbia
1ZH5g1RDq3GY1OvyD0w0s2,Sony Music UK
1nIz2JbAAL6wK0HS6Wb9aC,Universal Music Group
5n15QbYKbO4pzAV2Iy1VVG,Universal Music Group
6Ei5WWek37m1x9AjpSXTcJ,EMI
1QsrAiIvA7njuEMwP9poqt,RCA Records Label
45IcnOlgrZDKNwwbNO7CAn,Aftermath
7G8bd7tRpGwEHYZ5lwyswo,Walt Disney Records
13Dp6oEOqwZf4V1wkJakNc,Polydor
2Sjpwi9v5NttSeZFDvZzYf,WM Mexico
1PEgEtk3DMrUxG6Mkco3Zg,Sony Music Latin/La Industria
5GFNkpB5E3L6LFlkqpQvQv,Warner (France)
1g6sOo7YGM9Sw07EIEDLKA,Universal Music Group
